draw,district,total_pop
1047,3,362100
1047,4,402568
1047,5,414416
1047,6,434604
1048,1,434604
1048,2,412210
1048,3,386541
1048,4,409530
1048,5,374601
1048,6,363888
1051,1,435011
1051,2,434604
1051,3,393499
1051,4,363888
1051,5,379771
1051,6,374601
1052,1,363888
1052,2,434604
1052,3,370745
1052,4,375204
1052,5,403983
1052,6,432950
1054,1,375447
1054,2,413832
1054,3,434604
1054,4,408638
1054,5,382801
1054,6,366052
1056,1,410941
1056,2,407721
1056,3,389619
1056,4,363888
1056,5,374601
1056,6,434604
1058,1,363888
1058,2,418540
1058,3,377416
1058,4,412325
1058,5,374601
1058,6,434604
1062,1,383096
1062,2,363888
1062,3,423231
1062,4,413702
1062,5,362853
1062,6,434604
1067,1,385709
1067,2,360138
1067,3,434604
1067,4,397236
1067,5,375447
1067,6,428240
1069,1,430771
1069,2,374601
1069,3,362592
1069,4,414918
1069,5,363888
1069,6,434604
1075,1,433249
1075,2,434604
1075,3,359421
1075,4,389432
1075,5,387512
1075,6,377156
1076,1,434604
1076,2,375447
1076,3,368386
1076,4,431608
1076,5,411191
1076,6,360138
1077,1,430771
1077,2,374601
1077,3,362592
1077,4,414918
1077,5,363888
1077,6,434604
1080,1,403332
1080,2,359060
1080,3,435011
1080,4,388964
1080,5,395012
1080,6,399995
1081,1,363888
1081,2,434604
1081,3,370745
1081,4,375204
1081,5,409475
1081,6,427458
1084,1,426684
1084,2,369860
1084,3,434604
1084,4,358223
1084,5,414116
1084,6,377887
1091,1,435011
1091,2,434604
1091,3,393499
1091,4,363888
1091,5,379771
1091,6,374601
1095,1,426684
1095,2,369860
1095,3,434604
1095,4,358223
1095,5,414116
1095,6,377887
1097,1,434604
1097,2,384145
1097,3,363888
1097,4,403885
1097,5,359854
1097,6,434998
1099,1,402978
1099,2,374601
1099,3,382743
1099,4,363888
1099,5,422560
1099,6,434604
1100,1,402978
1100,2,374601
1100,3,382743
1100,4,363888
1100,5,422560
1100,6,434604
1102,1,400252
1102,2,403332
1102,3,359060
