draw,district,total_pop
5346,3,319721
5346,4,414181
5346,5,510754
5348,1,346427
5348,2,414181
5348,3,319721
5348,4,304655
5348,5,510754
5354,1,375906
5354,2,331734
5354,3,346427
5354,4,330917
5354,5,510754
5360,1,319721
5360,2,304655
5360,3,346427
5360,4,414181
5360,5,510754
5381,1,304655
5381,2,346427
5381,3,355565
5381,4,378337
5381,5,510754
5403,1,330917
5403,2,346427
5403,3,331734
5403,4,375906
5403,5,510754
5410,1,319721
5410,2,304655
5410,3,346427
5410,4,414181
5410,5,510754
5418,1,283624
5418,2,405481
5418,3,307263
5418,4,388616
5418,5,510754
5430,1,382307
5430,2,405481
5430,3,313572
5430,4,283624
5430,5,510754
5529,1,304655
5529,2,319721
5529,3,346427
5529,4,414181
5529,5,510754
5542,1,278740
5542,2,388616
5542,3,312147
5542,4,405481
5542,5,510754
5552,1,331734
5552,2,330917
5552,3,346427
5552,4,375906
5552,5,510754
5555,1,355565
5555,2,307086
5555,3,346427
5555,4,375906
5555,5,510754
5559,1,300043
5559,2,362608
5559,3,346427
5559,4,375906
5559,5,510754
5562,1,304655
5562,2,346427
5562,3,319721
5562,4,414181
5562,5,510754
5577,1,319721
5577,2,414181
5577,3,346427
5577,4,304655
5577,5,510754
5651,1,346427
5651,2,300043
5651,3,362608
5651,4,375906
5651,5,510754
5664,1,414181
5664,2,346427
5664,3,319721
5664,4,304655
5664,5,510754
5727,1,375906
5727,2,362608
5727,3,346427
5727,4,300043
5727,5,510754
5760,1,405481
5760,2,307263
5760,3,388616
5760,4,283624
5760,5,510754
5776,1,414181
5776,2,346427
5776,3,319721
5776,4,304655
5776,5,510754
5777,1,414181
5777,2,319721
5777,3,346427
5777,4,304655
5777,5,510754
5801,1,304655
5801,2,346427
5801,3,319721
5801,4,414181
5801,5,510754
5842,1,414181
5842,2,319721
5842,3,346427
5842,4,304655
5842,5,510754
5960,1,319721
5960,2,414181
5960,3,346427
5960,4,304655
5960,5,510754
5973,1,346427
5973,2,414181
5973,3,319721
5973,4,304655
5973,5,510754
5985,1,346427
5985,2,304655
5985,3,319721
5985,4,414181
5985,5,510754
5991,1,414181
5991,2,346427
5991,3,319721
5991,4,304655
5991,5,510754
6059,1,375906
6059,2,278740
6059,3,346427
6059,4,383911
6059,5,510754
6095,1,331734
6095,2,330917
6095,3,346427
6095,4,375906
6095,5,510754
6106,1,414181
6106,2,346427
6106,3,319721
6106,4,304655
6106,5,510754
6110,1,346427
6110,2,304655
6110,3,319721
6110,4,414181
6110,5,510754
6119,1,319721
6119,2,304655
6119,3,346427
6119,4,414181
6119,5,510754
6130,1,375906
6130,2,346427
6130,3,355565
6130,4,307086
6130,5,510754
6151,1,346427
6151,2,375906
6151,3,362608
6151,4,300043
6151,5,510754
6157,1,414181
6157,2,319721
6157,3,346427
6157,4,304655
6157,5,510754
6177,1,375906
6177,2,278740
6177,3,346427
6177,4,383911
6177,5,510754
6205,1,405481
6205,2,278740
6205,3,312147
6205,4,388616
6205,5,510754
6236,1,346427
6236,2,330917
6236,3,331734
6236,4,375906
6236,5,510754
6362,1,362608
6362,2,300043
6362,3,346427
6362,4,375906
6362,5,510754
6402,1,304655
6402,2,319721
6402,3,346427
6402,4,414181
6402,5,510754
6410,1,414181
6410,2,319721
6410,3,346427
6410,4,304655
6410,5,510754
6413,1,304655
6413,2,319721
6413,3,346427
6413,4,414181
6413,5,510754
6417,1,319721
6417,2,304655
6417,3,346427
6417,4,414181
6417,5,510754
6438,1,346427
6438,2,375906
6438,3,331734
6438,4,330917
6438,5,510754
6439,1,307263
6439,2,405481
6439,3,388616
6439,4,283624
6439,5,510754
6449,1,414181
6449,2,319721
6449,3,346427
6449,4,304655
6449,5,510754
6455,1,346427
6455,2,330917
6455,3,304655
6455,4,402985
6455,5,510754
6465,1,283624
6465,2,405481
6465,3,313572
6465,4,382307
6465,5,510754
6509,1,402985
6509,2,330917
6509,3,346427
6509,4,304655
6509,5,510754
6544,1,304655
6544,2,346427
6544,3,319721
6544,4,414181
6544,5,510754
6551,1,300043
6551,2,362608
6551,3,346427
6551,4,375906
6551,5,510754
6558,1,319721
6558,2,304655
6558,3,346427
6558,4,414181
6558,5,510754
6562,1,331734
6562,2,330917
6562,3,346427
6562,4,375906
6562,5,510754
6570,1,319721
6570,2,304655
6570,3,346427
6570,4,414181
6570,5,510754
6594,1,304655
6594,2,346427
6594,3,319721
6594,4,414181
6594,5,510754
6619,1,346427
6619,2,375906
6619,3,362608
6619,4,300043
6619,5,510754
6623,1,375906
6623,2,346427
6623,3,362608
6623,4,300043
6623,5,510754
6629,1,414181
6629,2,346427
6629,3,319721
6629,4,304655
6629,5,510754
6639,1,402985
6639,2,330917
6639,3,346427
6639,4,304655
6639,5,510754
6655,1,278740
6655,2,312147
6655,3,388616
6655,4,405481
6655,5,510754
6659,1,346427
6659,2,300043
6659,3,362608
6659,4,375906
6659,5,510754
6660,1,375906
6660,2,346427
6660,3,362608
6660,4,300043
6660,5,510754
6704,1,375906
6704,2,346427
6704,3,331734
6704,4,330917
6704,5,510754
6717,1,375906
6717,2,331734
6717,3,346427
6717,4,330917
6717,5,510754
6733,1,375906
6733,2,278740
6733,3,346427
6733,4,383911
6733,5,510754
6770,1,355565
6770,2,307086
6770,3,346427
6770,4,375906
6770,5,510754
6775,1,414181
6775,2,319721
6775,3,346427
6775,4,304655
6775,5,510754
6791,1,375906
6791,2,307086
6791,3,346427
6791,4,355565
6791,5,510754
6813,1,304655
6813,2,346427
6813,3,319721
6813,4,414181
6813,5,510754
6816,1,375906
6816,2,331734
6816,3,346427
6816,4,330917
6816,5,510754
6817,1,330917
6817,2,346427
6817,3,331734
6817,4,375906
6817,5,510754
6862,1,375906
6862,2,278740
6862,3,346427
6862,4,383911
6862,5,510754
6871,1,405481
6871,2,307263
6871,3,388616
6871,4,283624
6871,5,510754
6877,1,405481
6877,2,307263
6877,3,388616
6877,4,283624
6877,5,510754
6887,1,300043
6887,2,346427
6887,3,362608
6887,4,375906
6887,5,510754
6920,1,346427
6920,2,304655
6920,3,319721
6920,4,414181
6920,5,510754
6986,1,319721
6986,2,414181
6986,3,346427
6986,4,304655
6986,5,510754
7044,1,346427
7044,2,300043
7044,3,362608
