draw,district,total_pop
1379,1,326336
1379,2,518021
1379,3,479325
1385,1,326336
1385,2,518021
1385,3,479325
1388,1,326336
1388,2,518021
1388,3,479325
1389,1,360071
1389,2,484286
1389,3,479325
1392,1,518021
1392,2,326336
1392,3,479325
1407,1,326336
1407,2,518021
1407,3,479325
1411,1,518021
1411,2,326336
1411,3,479325
1423,1,484286
1423,2,360071
1423,3,479325
1430,1,318966
1430,2,525391
1430,3,479325
1434,1,326336
1434,2,518021
1434,3,479325
1439,1,326336
1439,2,518021
1439,3,479325
1454,1,518021
1454,2,326336
1454,3,479325
1455,1,518021
1455,2,326336
1455,3,479325
1456,1,518021
1456,2,326336
1456,3,479325
1458,1,326336
1458,2,518021
1458,3,479325
1460,1,518021
1460,2,326336
1460,3,479325
1463,1,484286
1463,2,360071
1463,3,479325
1464,1,326336
1464,2,518021
1464,3,479325
1465,1,518021
1465,2,326336
1465,3,479325
1471,1,518021
1471,2,326336
1471,3,479325
1472,1,326336
1472,2,518021
1472,3,479325
1477,1,326336
1477,2,518021
1477,3,479325
1479,1,360071
1479,2,484286
1479,3,479325
1487,1,484286
1487,2,360071
1487,3,479325
1490,1,518021
1490,2,326336
1490,3,479325
1492,1,518021
1492,2,326336
1492,3,479325
1495,1,360071
1495,2,484286
1495,3,479325
1496,1,525391
1496,2,318966
1496,3,479325
1497,1,518021
1497,2,326336
1497,3,479325
1498,1,484286
1498,2,360071
1498,3,479325
1504,1,518021
1504,2,326336
1504,3,479325
1506,1,518021
1506,2,326336
1506,3,479325
1509,1,318966
1509,2,525391
1509,3,479325
1510,1,518021
1510,2,326336
1510,3,479325
1511,1,318966
1511,2,525391
1511,3,479325
1526,1,326336
1526,2,518021
1526,3,479325
1532,1,360071
1532,2,484286
1532,3,479325
1533,1,326336
1533,2,518021
1533,3,479325
1539,1,326336
1539,2,518021
1539,3,479325
1542,1,484286
1542,2,360071
1542,3,479325
1547,1,326336
1547,2,518021
1547,3,479325
1549,1,360071
1549,2,484286
1549,3,479325
1553,1,484286
1553,2,360071
1553,3,479325
1556,1,518021
1556,2,326336
1556,3,479325
1557,1,360071
1557,2,484286
1557,3,479325
1561,1,518021
1561,2,326336
1561,3,479325
1562,1,326336
1562,2,518021
1562,3,479325
1563,1,360071
1563,2,484286
1563,3,479325
1564,1,326336
1564,2,518021
1564,3,479325
1570,1,518021
1570,2,326336
1570,3,479325
1577,1,326336
1577,2,518021
1577,3,479325
1580,1,525391
1580,2,318966
1580,3,479325
1590,1,525391
1590,2,318966
1590,3,479325
1602,1,484286
1602,2,360071
1602,3,479325
1614,1,326336
1614,2,518021
1614,3,479325
1618,1,326336
1618,2,518021
1618,3,479325
1628,1,518021
1628,2,326336
1628,3,479325
1630,1,326336
1630,2,518021
1630,3,479325
1632,1,318966
1632,2,525391
1632,3,479325
1633,1,326336
1633,2,518021
1633,3,479325
1635,1,518021
1635,2,326336
1635,3,479325
1638,1,518021
1638,2,326336
1638,3,479325
1639,1,525391
1639,2,318966
1639,3,479325
1640,1,518021
1640,2,326336
1640,3,479325
1644,1,326336
1644,2,518021
1644,3,479325
1647,1,518021
1647,2,326336
1647,3,479325
1652,1,360071
1652,2,484286
