draw,district,total_pop
1422,3,554341
1422,4,470231
1424,1,496175
1424,2,502443
1424,3,394467
1424,4,470231
1425,1,417594
1425,2,435243
1425,3,540248
1425,4,470231
1427,1,542216
1427,2,428252
1427,3,422617
1427,4,470231
1440,1,381160
1440,2,462117
1440,3,549808
1440,4,470231
1443,1,508476
1443,2,456357
1443,3,428252
1443,4,470231
1445,1,472848
1445,2,502443
1445,3,417794
1445,4,470231
1448,1,489068
1448,2,522857
1448,3,381160
1448,4,470231
1450,1,381160
1450,2,496414
1450,3,515511
1450,4,470231
1453,1,381160
1453,2,462117
1453,3,549808
1453,4,470231
1454,1,428252
1454,2,468658
1454,3,496175
1454,4,470231
1458,1,531246
1458,2,480679
1458,3,381160
1458,4,470231
1460,1,542216
1460,2,444646
1460,3,406223
1460,4,470231
1464,1,381160
1464,2,502443
1464,3,509482
1464,4,470231
1467,1,381160
1467,2,502443
1467,3,509482
1467,4,470231
1477,1,381160
1477,2,477710
1477,3,534215
1477,4,470231
1479,1,391771
1479,2,459098
1479,3,542216
1479,4,470231
1483,1,381160
1483,2,492711
1483,3,519214
1483,4,470231
1489,1,444646
1489,2,406223
1489,3,542216
1489,4,470231
1490,1,489068
1490,2,522857
1490,3,381160
1490,4,470231
1495,1,478410
1495,2,533515
1495,3,381160
1495,4,470231
1497,1,417594
1497,2,447544
1497,3,527947
1497,4,470231
1503,1,381160
1503,2,475492
1503,3,536433
1503,4,470231
1523,1,388752
1523,2,462117
1523,3,542216
1523,4,470231
1532,1,381160
1532,2,467304
1532,3,544621
1532,4,470231
1542,1,456120
1542,2,381160
1542,3,555805
1542,4,470231
1543,1,502443
1543,2,509482
1543,3,381160
1543,4,470231
1546,1,515511
1546,2,496414
1546,3,381160
1546,4,470231
1551,1,381160
1551,2,462117
1551,3,549808
1551,4,470231
1556,1,542216
1556,2,462117
1556,3,388752
1556,4,470231
1562,1,554341
1562,2,457584
1562,3,381160
1562,4,470231
1569,1,502443
1569,2,509482
1569,3,381160
1569,4,470231
1576,1,460547
1576,2,417594
1576,3,514944
1576,4,470231
1580,1,381160
1580,2,509482
1580,3,502443
1580,4,470231
1585,1,485756
1585,2,526169
1585,3,381160
1585,4,470231
1586,1,489068
1586,2,522857
1586,3,381160
1586,4,470231
1587,1,381160
1587,2,502443
1587,3,509482
1587,4,470231
1594,1,422617
1594,2,428252
1594,3,542216
1594,4,470231
1595,1,381160
1595,2,502443
1595,3,509482
1595,4,470231
1608,1,445723
1608,2,405146
1608,3,542216
1608,4,470231
1609,1,542216
1609,2,444646
1609,3,406223
1609,4,470231
1611,1,540248
1611,2,477184
1611,3,375653
1611,4,470231
1613,1,406223
1613,2,542216
1613,3,444646
1613,4,470231
1614,1,472848
1614,2,543683
1614,3,376554
1614,4,470231
1616,1,381160
1616,2,475492
1616,3,536433
1616,4,470231
1617,1,484935
1617,2,526990
1617,3,381160
1617,4,470231
1619,1,496175
1619,2,417594
1619,3,479316
1619,4,470231
1620,1,543683
1620,2,468242
1620,3,381160
1620,4,470231
1627,1,381160
1627,2,457584
1627,3,554341
1627,4,470231
1628,1,381160
1628,2,478410
1628,3,533515
1628,4,470231
1630,1,460547
1630,2,417594
1630,3,514944
1630,4,470231
1631,1,381160
1631,2,462117
1631,3,549808
1631,4,470231
1632,1,381160
1632,2,457584
1632,3,554341
1632,4,470231
1633,1,422617
1633,2,542216
1633,3,428252
1633,4,470231
1636,1,542216
1636,2,445723
1636,3,405146
1636,4,470231
1637,1,542216
1637,2,462117
1637,3,388752
1637,4,470231
1640,1,462117
1640,2,381160
1640,3,549808
1640,4,470231
1649,1,457584
1649,2,381160
1649,3,554341
1649,4,470231
1650,1,489068
1650,2,522857
1650,3,381160
1650,4,470231
1657,1,540248
1657,2,435243
1657,3,417594
1657,4,470231
1670,1,457584
1670,2,381160
1670,3,554341
1670,4,470231
1674,1,381160
1674,2,464138
1674,3,547787
1674,4,470231
1676,1,491785
1676,2,520140
1676,3,381160
1676,4,470231
1678,1,489068
1678,2,522857
1678,3,381160
1678,4,470231
1683,1,502443
1683,2,509482
1683,3,381160
1683,4,470231
1686,1,472848
1686,2,474514
1686,3,445723
1686,4,470231
1693,1,428252
1693,2,422617
1693,3,542216
1693,4,470231
1694,1,502443
1694,2,509482
1694,3,381160
1694,4,470231
1697,1,381160
1697,2,502443
1697,3,509482
1697,4,470231
1699,1,375377
1699,2,475492
1699,3,542216
1699,4,470231
1700,1,381160
1700,2,468242
1700,3,543683
1700,4,470231
1701,1,460547
1701,2,417594
1701,3,514944
1701,4,470231
1706,1,489068
1706,2,522857
1706,3,381160
1706,4,470231
1711,1,462117
1711,2,388752
1711,3,542216
1711,4,470231
1722,1,462117
1722,2,388752
1722,3,542216
1722,4,470231
1729,1,381160
1729,2,502443
1729,3,509482
1729,4,470231
1732,1,457584
1732,2,381160
1732,3,554341
1732,4,470231
1741,1,381160
1741,2,467304
1741,3,544621
1741,4,470231
1743,1,457584
1743,2,381160
1743,3,554341
1743,4,470231
1745,1,388752
1745,2,462117
1745,3,542216
1745,4,470231
1749,1,492711
1749,2,496175
1749,3,404199
1749,4,470231
1750,1,462117
1750,2,388752
1750,3,542216
1750,4,470231
1754,1,527947
1754,2,466526
1754,3,398612
1754,4,470231
1756,1,502443
1756,2,509482
1756,3,381160
1756,4,470231
