draw,district,total_pop
2208,3,553810
2213,1,343227
2213,2,406963
2213,3,553810
2221,1,325465
2221,2,523457
2221,3,455078
2224,1,366762
2224,2,406963
2224,3,530275
2229,1,305725
2229,2,442183
2229,3,556092
2230,1,305725
2230,2,442183
2230,3,556092
2232,1,308007
2232,2,511939
2232,3,484054
2235,1,325465
2235,2,511939
2235,3,466596
2236,1,340945
2236,2,406963
2236,3,556092
2239,1,343227
2239,2,406963
2239,3,553810
2242,1,489201
2242,2,328463
2242,3,486336
2246,1,508941
2246,2,328463
2246,3,466596
2249,1,331542
2249,2,442183
2249,3,530275
2254,1,343227
2254,2,406963
2254,3,553810
2256,1,308007
2256,2,442183
2256,3,553810
2261,1,351282
2261,2,442183
2261,3,510535
2263,1,305725
2263,2,442183
2263,3,556092
2264,1,351282
2264,2,526900
2264,3,425818
2269,1,340945
2269,2,476719
2269,3,486336
2273,1,543204
2273,2,328463
2273,3,432333
2275,1,305725
2275,2,442183
2275,3,556092
2278,1,308007
2278,2,511939
2278,3,484054
2280,1,343227
2280,2,406963
2280,3,553810
