draw,district,total_pop
1099,1,447876
1099,2,449261
1099,3,431427
1099,4,466849
1099,5,487130
1100,1,487130
1100,2,413393
1100,3,471436
1100,4,474583
1100,5,436001
1102,1,449261
1102,2,440142
1102,3,487130
1102,4,474583
1102,5,431427
1103,1,436001
1103,2,487130
1103,3,484961
1103,4,461058
1103,5,413393
1104,1,465910
1104,2,487130
1104,3,413393
1104,4,449261
1104,5,466849
1106,1,440142
1106,2,443437
1106,3,475120
1106,4,449261
1106,5,474583
1113,1,443437
1113,2,449261
1113,3,475120
1113,4,419464
1113,5,495261
1114,1,436001
1114,2,443437
1114,3,475120
1114,4,461136
1114,5,466849
1117,1,466849
1117,2,487130
1117,3,431427
1117,4,449261
1117,5,447876
1119,1,453667
1119,2,487130
1119,3,436001
1119,4,474318
1119,5,431427
1121,1,436001
1121,2,443437
1121,3,475120
1121,4,461058
1121,5,466927
1122,1,477227
1122,2,413393
1122,3,487130
1122,4,468792
1122,5,436001
1124,1,487130
1124,2,413393
1124,3,495261
1124,4,436001
1124,5,450758
1127,1,487130
1127,2,436001
1127,3,431427
1127,4,461058
1127,5,466927
1130,1,453667
1130,2,436001
1130,3,487130
1130,4,474318
1130,5,431427
1135,1,466849
1135,2,436001
1135,3,487130
1135,4,461136
1135,5,431427
1138,1,475120
1138,2,443437
1138,3,462786
1138,4,461058
1138,5,440142
1140,1,436001
1140,2,440142
1140,3,431427
1140,4,487130
1140,5,487843
1150,1,436001
1150,2,479170
1150,3,457086
1150,4,466849
1150,5,443437
1154,1,487130
1154,2,413393
1154,3,466849
1154,4,436001
1154,5,479170
1169,1,420004
1169,2,487130
1169,3,464825
1169,4,474583
1169,5,436001
1175,1,487130
1175,2,432724
1175,3,436001
1175,4,431427
1175,5,495261
1186,1,482859
1186,2,415495
1186,3,436001
1186,4,461058
1186,5,487130
1191,1,487130
1191,2,466849
1191,3,436001
1191,4,461136
1191,5,431427
1194,1,443437
1194,2,475120
1194,3,466849
1194,4,436001
1194,5,461136
1197,1,436001
1197,2,466849
1197,3,461136
1197,4,443437
1197,5,475120
1205,1,487130
1205,2,413393
1205,3,436001
1205,4,465910
1205,5,480109
1216,1,449261
1216,2,437498
1216,3,487130
1216,4,495261
1216,5,413393
1218,1,449261
1218,2,453667
1218,3,461058
