draw,district,total_pop
513, 3,497272
513, 4,468895
513, 5,456480
513, 6,374270
513, 7,395702
513, 8,417346
513, 9,373779
513,10,474680
513,11,396631
513,12,396186
513,13,471004
513,14,492472
513,15,443392
513,16,516621
514, 1,533303
514, 2,475293
514, 3,497272
514, 4,468895
514, 5,456480
514, 6,374270
514, 7,395702
514, 8,417346
514, 9,373779
514,10,474680
514,11,396631
514,12,396186
514,13,471004
514,14,492472
514,15,445702
514,16,514311
525, 1,533303
525, 2,475293
525, 3,497272
525, 4,468895
525, 5,456480
525, 6,374270
525, 7,395702
525, 8,417346
525, 9,373779
525,10,474680
525,11,396631
525,12,396186
525,13,471004
525,14,445774
525,15,476981
525,16,529730
527, 1,533303
527, 2,475293
527, 3,497272
527, 4,468895
527, 5,456480
527, 6,374270
527, 7,395702
527, 8,417346
527, 9,373779
527,10,474680
527,11,396631
527,12,396186
527,13,471004
527,14,445774
527,15,497134
527,16,509577
535, 1,533303
535, 2,475293
535, 3,497272
535, 4,468895
535, 5,456480
535, 6,374270
535, 7,395702
535, 8,417346
535, 9,373779
535,10,474680
535,11,396631
535,12,396186
535,13,471004
535,14,444877
535,15,481324
535,16,526284
537, 1,533303
537, 2,475293
537, 3,497272
537, 4,468895
537, 5,456480
537, 6,374270
537, 7,395702
537, 8,417346
537, 9,373779
537,10,474680
537,11,396631
537,12,396186
537,13,471004
537,14,445774
537,15,476981
537,16,529730
539, 1,533303
539, 2,475293
539, 3,497272
539, 4,468895
539, 5,456480
539, 6,374270
539, 7,395702
539, 8,417346
539, 9,373779
539,10,474680
539,11,396631
539,12,396186
539,13,471004
539,14,445774
539,15,476981
539,16,529730
540, 1,533303
540, 2,475293
540, 3,497272
540, 4,468895
540, 5,456480
540, 6,374270
540, 7,395702
540, 8,417346
540, 9,373779
540,10,474680
540,11,396631
540,12,396186
540,13,471004
540,14,445774
540,15,476981
540,16,529730
550, 1,533303
550, 2,475293
550, 3,497272
550, 4,468895
550, 5,456480
550, 6,374270
550, 7,395702
550, 8,417346
550, 9,373779
550,10,474680
550,11,396631
550,12,396186
550,13,471004
550,14,492472
550,15,445702
550,16,514311
583, 1,533303
583, 2,475293
583, 3,497272
583, 4,468895
583, 5,456480
583, 6,374270
583, 7,395702
583, 8,417346
583, 9,373779
583,10,474680
583,11,396631
583,12,396186
583,13,471004
583,14,445774
583,15,497134
583,16,509577
586, 1,533303
586, 2,475293
586, 3,497272
586, 4,468895
586, 5,456480
586, 6,374270
586, 7,395702
586, 8,417346
586, 9,373779
586,10,474680
586,11,396631
586,12,396186
586,13,471004
586,14,445774
586,15,497134
586,16,509577
593, 1,533303
593, 2,475293
593, 3,497272
593, 4,468895
593, 5,456480
593, 6,374270
593, 7,395702
593, 8,417346
593, 9,373779
593,10,474680
593,11,396631
593,12,396186
593,13,471004
593,14,445774
593,15,497134
593,16,509577
596, 1,533303
596, 2,475293
596, 3,497272
596, 4,468895
596, 5,456480
596, 6,374270
596, 7,395702
596, 8,417346
596, 9,373779
596,10,474680
596,11,396631
596,12,396186
596,13,471004
596,14,445774
596,15,476981
596,16,529730
600, 1,533303
600, 2,475293
600, 3,497272
600, 4,468895
600, 5,456480
600, 6,374270
600, 7,395702
600, 8,417346
600, 9,373779
600,10,474680
600,11,396631
600,12,396186
600,13,471004
600,14,492472
600,15,443392
600,16,516621
601, 1,533303
601, 2,475293
601, 3,497272
601, 4,468895
601, 5,456480
601, 6,374270
601, 7,395702
601, 8,417346
601, 9,373779
601,10,474680
601,11,396631
601,12,396186
601,13,471004
601,14,445774
601,15,497134
601,16,509577
605, 1,533303
605, 2,475293
605, 3,497272
605, 4,468895
605, 5,456480
605, 6,374270
605, 7,395702
605, 8,417346
605, 9,373779
605,10,474680
605,11,396631
605,12,396186
605,13,471004
605,14,492472
605,15,451326
605,16,508687
610, 1,533303
610, 2,475293
610, 3,497272
610, 4,468895
610, 5,456480
610, 6,374270
610, 7,395702
610, 8,417346
610, 9,373779
610,10,474680
610,11,396631
610,12,396186
610,13,471004
610,14,445774
610,15,497134
610,16,509577
612, 1,533303
612, 2,475293
612, 3,497272
612, 4,468895
612, 5,456480
612, 6,374270
612, 7,395702
612, 8,417346
612, 9,373779
612,10,474680
612,11,396631
612,12,396186
612,13,471004
612,14,445774
612,15,497134
612,16,509577
636, 1,533303
636, 2,475293
636, 3,497272
636, 4,468895
636, 5,456480
636, 6,374270
636, 7,395702
636, 8,417346
636, 9,373779
636,10,474680
636,11,396631
636,12,396186
636,13,471004
636,14,445774
636,15,497134
636,16,509577
642, 1,533303
642, 2,475293
642, 3,497272
642, 4,468895
642, 5,456480
642, 6,374270
642, 7,395702
642, 8,417346
642, 9,373779
642,10,474680
642,11,396631
642,12,396186
642,13,471004
642,14,445774
642,15,497134
642,16,509577
648, 1,533303
648, 2,475293
648, 3,497272
648, 4,468895
648, 5,456480
648, 6,374270
648, 7,395702
648, 8,417346
648, 9,373779
648,10,474680
648,11,396631
648,12,396186
648,13,471004
648,14,492472
648,15,445284
648,16,514729
653, 1,533303
653, 2,475293
653, 3,497272
653, 4,468895
653, 5,456480
653, 6,374270
653, 7,395702
653, 8,417346
653, 9,373779
653,10,474680
653,11,396631
653,12,396186
653,13,471004
653,14,501534
653,15,427144
653,16,523807
656, 1,533303
656, 2,475293
656, 3,497272
656, 4,468895
656, 5,456480
656, 6,374270
656, 7,395702
656, 8,417346
656, 9,373779
656,10,474680
656,11,396631
656,12,396186
656,13,471004
656,14,492472
656,15,437517
656,16,522496
658, 1,533303
658, 2,475293
658, 3,497272
658, 4,468895
658, 5,456480
658, 6,374270
658, 7,395702
658, 8,417346
658, 9,373779
658,10,474680
658,11,396631
658,12,396186
658,13,471004
658,14,445774
658,15,497134
658,16,509577
659, 1,533303
659, 2,475293
659, 3,497272
659, 4,468895
659, 5,456480
659, 6,374270
659, 7,395702
659, 8,417346
659, 9,373779
659,10,474680
659,11,396631
659,12,396186
659,13,471004
659,14,445774
659,15,476981
659,16,529730
662, 1,533303
662, 2,475293
662, 3,497272
662, 4,468895
662, 5,456480
662, 6,374270
662, 7,395702
662, 8,417346
662, 9,373779
662,10,474680
662,11,396631
662,12,396186
662,13,471004
662,14,445774
662,15,497134
662,16,509577
664, 1,533303
664, 2,475293
664, 3,497272
664, 4,468895
664, 5,456480
664, 6,374270
664, 7,395702
664, 8,417346
664, 9,373779
664,10,474680
664,11,396631
664,12,396186
664,13,471004
664,14,445774
664,15,497134
664,16,509577
666, 1,533303
666, 2,475293
666, 3,497272
666, 4,468895
666, 5,456480
666, 6,374270
666, 7,395702
666, 8,417346
666, 9,373779
666,10,474680
666,11,396631
666,12,396186
666,13,471004
666,14,501534
666,15,442874
666,16,508077
667, 1,533303
667, 2,475293
667, 3,497272
667, 4,468895
