draw,district,total_pop
3214,6,464151
3234,1,417212
3234,2,432329
3234,3,499748
3234,4,487127
3234,5,421545
3234,6,494008
3246,1,413101
3246,2,453675
3246,3,501408
3246,4,464151
3246,5,448632
3246,6,471002
3252,1,499748
3252,2,487127
3252,3,494008
3252,4,427304
3252,5,414075
3252,6,429707
3261,1,499748
3261,2,440470
3261,3,432329
3261,4,421263
3261,5,464151
3261,6,494008
3267,1,471002
3267,2,501408
3267,3,464151
3267,4,437768
3267,5,437170
3267,6,440470
3296,1,472662
3296,2,499748
3296,3,464151
3296,4,422898
3296,5,452040
3296,6,440470
3307,1,437654
3307,2,499748
3307,3,422933
3307,4,461378
3307,5,469395
3307,6,460861
3326,1,472662
3326,2,499748
3326,3,487127
3326,4,429910
3326,5,420586
3326,6,441936
3355,1,420902
3355,2,499748
3355,3,448632
3355,4,472662
3355,5,487127
3355,6,422898
3358,1,424285
3358,2,485725
3358,3,469395
3358,4,422933
3358,5,449883
3358,6,499748
3391,1,487127
3391,2,472662
3391,3,499748
3391,4,415225
3391,5,421545
3391,6,455662
3395,1,446508
3395,2,457741
3395,3,499748
3395,4,469395
3395,5,429945
3395,6,448632
3413,1,493978
3413,2,429910
3413,3,464151
3413,4,413890
3413,5,501408
3413,6,448632
3445,1,494094
3445,2,413275
3445,3,422933
3445,4,469395
3445,5,452524
3445,6,499748
3454,1,464151
3454,2,501408
3454,3,471002
3454,4,458736
3454,5,422898
3454,6,433774
3465,1,452524
3465,2,499748
3465,3,422933
3465,4,446508
3465,5,469395
3465,6,460861
3468,1,417577
3468,2,422933
3468,3,469395
3468,4,499748
3468,5,464753
3468,6,477563
3470,1,452524
3470,2,499748
3470,3,469395
3470,4,452699
3470,5,422933
3470,6,454670
3474,1,487127
3474,2,429910
3474,3,472662
3474,4,499748
3474,5,428748
3474,6,433774
3509,1,469540
3509,2,469395
3509,3,499748
3509,4,437654
3509,5,452699
3509,6,422933
3521,1,469395
3521,2,429945
3521,3,448632
3521,4,499748
3521,5,442871
3521,6,461378
3532,1,469395
3532,2,473595
3532,3,452524
3532,4,422933
3532,5,499748
3532,6,433774
3533,1,471002
3533,2,501408
3533,3,464151
3533,4,444780
3533,5,430158
3533,6,440470
3536,1,437654
3536,2,499748
3536,3,488465
3536,4,469395
3536,5,422933
3536,6,433774
3556,1,472662
3556,2,487127
3556,3,429910
3556,4,499748
3556,5,420586
3556,6,441936
3588,1,452699
3588,2,499748
3588,3,422898
3588,4,472662
3588,5,487127
3588,6,416835
3596,1,472662
3596,2,413101
3596,3,464151
3596,4,453675
3596,5,448632
3596,6,499748
3606,1,422933
3606,2,469540
3606,3,499748
3606,4,469395
3606,5,437654
3606,6,452699
3609,1,472662
3609,2,487127
3609,3,453675
3609,4,499748
3609,5,417212
3609,6,421545
3617,1,469395
3617,2,499748
3617,3,446508
3617,4,422933
3617,5,452524
3617,6,460861
3634,1,472662
3634,2,499748
3634,3,487127
3634,4,453675
3634,5,417212
3634,6,421545
3640,1,481865
3640,2,469395
3640,3,457741
3640,4,413275
3640,5,429945
3640,6,499748
3667,1,429945
3667,2,499748
3667,3,417577
3667,4,445512
3667,5,469395
3667,6,489792
3668,1,499748
3668,2,440470
3668,3,432329
3668,4,421263
3668,5,464151
3668,6,494008
3673,1,499748
3673,2,460861
3673,3,464151
3673,4,429910
3673,5,424637
3673,6,472662
3675,1,424285
3675,2,485725
3675,3,499748
3675,4,469395
3675,5,442871
3675,6,429945
3691,1,472662
3691,2,427959
3691,3,499748
3691,4,433774
3691,5,453675
3691,6,464151
3692,1,422898
3692,2,487127
3692,3,499748
3692,4,472662
3692,5,435760
3692,6,433774
3719,1,499748
3719,2,427959
3719,3,433774
3719,4,464151
3719,5,472662
3719,6,453675
3725,1,422933
3725,2,499748
3725,3,469540
3725,4,452699
3725,5,437654
3725,6,469395
3727,1,429945
3727,2,499748
3727,3,417577
3727,4,445512
3727,5,469395
3727,6,489792
3735,1,499748
3735,2,472662
3735,3,433774
3735,4,422898
3735,5,435760
3735,6,487127
3768,1,469395
3768,2,446508
3768,3,460861
3768,4,422933
3768,5,452524
3768,6,499748
3785,1,422933
3785,2,452524
3785,3,499748
3785,4,473595
3785,5,469395
3785,6,433774
3822,1,472662
3822,2,487127
3822,3,453675
3822,4,499748
3822,5,417212
3822,6,421545
3826,1,494008
3826,2,432329
3826,3,464151
3826,4,413101
3826,5,499748
3826,6,448632
3836,1,469395
3836,2,499748
3836,3,494094
3836,4,413275
3836,5,452524
3836,6,422933
3841,1,469395
3841,2,446508
3841,3,499748
3841,4,448632
3841,5,464753
3841,6,422933
3862,1,451372
3862,2,422933
3862,3,469395
3862,4,499748
3862,5,437654
3862,6,470867
3873,1,469395
3873,2,446508
3873,3,499748
3873,4,460861
3873,5,452524
3873,6,422933
3903,1,471002
3903,2,501408
3903,3,464151
3903,4,429910
3903,5,463953
3903,6,421545
3922,1,413101
3922,2,472662
3922,3,448632
3922,4,464151
3922,5,499748
3922,6,453675
3940,1,446508
3940,2,469395
3940,3,499748
3940,4,457741
3940,5,448632
3940,6,429945
3951,1,487127
3951,2,472662
3951,3,499748
3951,4,429910
3951,5,440977
3951,6,421545
3964,1,452524
3964,2,499748
3964,3,422933
3964,4,460861
3964,5,446508
3964,6,469395
3978,1,469395
3978,2,447070
3978,3,499748
3978,4,475169
3978,5,437654
3978,6,422933
4008,1,422933
4008,2,437654
4008,3,499748
4008,4,424285
4008,5,469395
4008,6,497954
4009,1,417212
4009,2,499748
4009,3,421545
4009,4,432329
4009,5,494008
4009,6,487127
4010,1,487127
4010,2,472662
4010,3,447989
4010,4,422898
4010,5,421545
4010,6,499748
4020,1,469395
4020,2,446508
4020,3,499748
4020,4,460861
4020,5,452524
4020,6,422933
4032,1,472662
4032,2,421545
4032,3,487127
4032,4,417212
4032,5,453675
4032,6,499748
4043,1,416779
4043,2,494008
4043,3,464151
4043,4,460861
4043,5,416422
4043,6,499748
4045,1,499748
4045,2,422933
4045,3,446508
4045,4,469395
4045,5,452524
4045,6,460861
4046,1,448632
4046,2,494008
4046,3,432329
4046,4,413101
4046,5,464151
4046,6,499748
4052,1,488465
4052,2,469395
4052,3,499748
4052,4,422933
4052,5,437654
4052,6,433774
4055,1,472662
4055,2,499748
4055,3,448632
4055,4,413101
4055,5,453675
4055,6,464151
4058,1,499748
4058,2,432329
4058,3,427959
4058,4,494008
4058,5,433774
4058,6,464151
4071,1,432329
4071,2,440188
4071,3,492348
4071,4,464151
4071,5,421545
4071,6,501408
4098,1,472662
4098,2,499748
4098,3,487127
4098,4,429910
4098,5,428748
4098,6,433774
4111,1,472662
4111,2,499748
4111,3,416835
4111,4,422898
4111,5,452699
4111,6,487127
4137,1,473595
4137,2,422933
4137,3,469395
4137,4,499748
4137,5,452524
4137,6,433774
4161,1,464151
4161,2,453675
4161,3,413101
4161,4,448632
4161,5,472662
