draw,district,total_pop
800,4,480474
800,5,554742
819,1,554742
819,2,199895
819,3,361864
819,4,235865
819,5,533312
820,1,554742
820,2,199895
820,3,200163
820,4,397566
820,5,533312
821,1,379482
821,2,199895
821,3,551396
821,4,200163
821,5,554742
823,1,199895
823,2,200163
823,3,379482
823,4,551396
823,5,554742
835,1,235865
835,2,533312
835,3,199895
835,4,361864
835,5,554742
845,1,517694
845,2,379482
845,3,198645
845,4,235115
845,5,554742
848,1,235865
848,2,379482
848,3,388945
848,4,326644
848,5,554742
850,1,326644
850,2,533312
850,3,235115
850,4,235865
850,5,554742
854,1,235115
854,2,379482
854,3,235865
854,4,480474
854,5,554742
872,1,379482
872,2,554742
872,3,235115
872,4,516176
872,5,200163
874,1,361864
874,2,379482
874,3,398540
874,4,554742
874,5,191050
876,1,397566
876,2,554742
876,3,199895
876,4,533312
876,5,200163
881,1,379482
881,2,235865
881,3,480474
881,4,235115
881,5,554742
890,1,379482
890,2,235115
890,3,362346
890,4,353993
890,5,554742
893,1,235115
893,2,379482
893,3,229556
893,4,486783
893,5,554742
894,1,397566
894,2,554742
894,3,199895
894,4,379482
894,5,353993
904,1,199895
904,2,379482
904,3,515694
904,4,235865
904,5,554742
910,1,199895
910,2,379482
910,3,515694
910,4,235865
910,5,554742
916,1,379482
916,2,353725
916,3,554742
916,4,397566
916,5,200163
917,1,379482
917,2,199895
917,3,353993
917,4,397566
917,5,554742
918,1,191050
918,2,525289
918,3,379482
918,4,235115
918,5,554742
919,1,200163
919,2,379482
919,3,353725
919,4,397566
919,5,554742
920,1,379482
920,2,326644
920,3,554742
920,4,388945
920,5,235865
925,1,379482
925,2,200163
925,3,362346
925,4,388945
925,5,554742
930,1,199895
930,2,235865
930,3,379482
930,4,515694
930,5,554742
935,1,379482
935,2,200163
935,3,362346
935,4,388945
935,5,554742
937,1,326644
937,2,533312
937,3,235115
937,4,235865
937,5,554742
941,1,362346
941,2,554742
941,3,235115
941,4,533312
941,5,200163
946,1,191050
946,2,525289
946,3,379482
946,4,235115
946,5,554742
947,1,199895
947,2,379482
947,3,554742
947,4,560509
947,5,191050
949,1,361864
949,2,554742
949,3,199895
949,4,235865
949,5,533312
952,1,235115
952,2,379482
952,3,389695
952,4,326644
952,5,554742
955,1,379482
955,2,191050
955,3,199895
955,4,554742
955,5,560509
957,1,379482
957,2,554742
957,3,326644
957,4,389695
957,5,235115
963,1,198645
963,2,379482
963,3,191050
963,4,554742
963,5,561759
966,1,200163
966,2,533312
966,3,362346
966,4,235115
966,5,554742
968,1,397566
968,2,554742
968,3,199895
968,4,533312
968,5,200163
973,1,191050
973,2,379482
973,3,199895
973,4,554742
973,5,560509
979,1,554742
979,2,235115
979,3,379482
979,4,525289
979,5,191050
980,1,362346
980,2,379482
980,3,353993
980,4,235115
980,5,554742
981,1,379482
981,2,554742
981,3,199895
981,4,515694
981,5,235865
984,1,554742
984,2,379482
984,3,198645
984,4,517694
984,5,235115
985,1,362346
985,2,554742
985,3,235115
985,4,533312
985,5,200163
989,1,517694
989,2,379482
989,3,198645
989,4,235115
989,5,554742
995,1,379482
995,2,229556
995,3,486783
995,4,235115
995,5,554742
996,1,199895
996,2,533312
996,3,397566
996,4,200163
996,5,554742
1009,1,326644
1009,2,554742
1009,3,379482
1009,4,388945
1009,5,235865
1012,1,353993
1012,2,379482
1012,3,199895
1012,4,397566
1012,5,554742
1013,1,554742
1013,2,379482
1013,3,361864
1013,4,389695
1013,5,199895
1015,1,379482
1015,2,198645
1015,3,554742
1015,4,552914
1015,5,199895
1019,1,554742
1019,2,379482
1019,3,199895
1019,4,560509
1019,5,191050
1022,1,235115
1022,2,235865
1022,3,533312
1022,4,326644
1022,5,554742
1033,1,199895
1033,2,235865
1033,3,533312
1033,4,361864
1033,5,554742
1038,1,379482
1038,2,191050
1038,3,326644
1038,4,433760
1038,5,554742
1043,1,199895
1043,2,379482
1043,3,554742
1043,4,389695
1043,5,361864
1045,1,379482
1045,2,199895
1045,3,554742
1045,4,397566
1045,5,353993
1048,1,379482
1048,2,554742
1048,3,353725
1048,4,397566
1048,5,200163
1056,1,379482
1056,2,480474
1056,3,235865
1056,4,235115
1056,5,554742
1057,1,554742
1057,2,199895
1057,3,361864
1057,4,235865
1057,5,533312
1067,1,379482
1067,2,199895
1067,3,554742
1067,4,552914
1067,5,198645
1073,1,235115
1073,2,326644
1073,3,379482
1073,4,389695
1073,5,554742
1074,1,361864
1074,2,379482
1074,3,554742
1074,4,389695
1074,5,199895
1078,1,554742
1078,2,379482
1078,3,353725
1078,4,397566
1078,5,200163
1079,1,554742
1079,2,199895
1079,3,361864
1079,4,235865
1079,5,533312
1081,1,199895
1081,2,379482
1081,3,551396
1081,4,200163
1081,5,554742
1082,1,379482
1082,2,235115
1082,3,362346
1082,4,353993
1082,5,554742
1083,1,554742
1083,2,533312
1083,3,199895
1083,4,406679
1083,5,191050
1086,1,379482
1086,2,199895
1086,3,554742
1086,4,471438
1086,5,280121
1088,1,361864
1088,2,199895
1088,3,533312
1088,4,235865
1088,5,554742
1090,1,397566
1090,2,554742
1090,3,199895
1090,4,533312
1090,5,200163
1096,1,235865
1096,2,379482
1096,3,235115
1096,4,480474
1096,5,554742
1098,1,326644
1098,2,379482
1098,3,554742
1098,4,388945
1098,5,235865
1102,1,362346
1102,2,379482
1102,3,200163
1102,4,388945
1102,5,554742
1108,1,235865
1108,2,379482
1108,3,235115
1108,4,480474
1108,5,554742
1114,1,199895
1114,2,554742
1114,3,379482
1114,4,522003
1114,5,229556
1120,1,362346
1120,2,554742
1120,3,235115
1120,4,533312
1120,5,200163
1126,1,533312
1126,2,199895
1126,3,200163
1126,4,397566
1126,5,554742
1131,1,199895
1131,2,379482
1131,3,235865
1131,4,515694
1131,5,554742
1138,1,533312
1138,2,362346
1138,3,200163
1138,4,235115
1138,5,554742
1139,1,198645
1139,2,379482
1139,3,235115
1139,4,517694
1139,5,554742
1148,1,379482
1148,2,200163
1148,3,353725
1148,4,397566
1148,5,554742
1151,1,533312
1151,2,326644
1151,3,235115
1151,4,235865
1151,5,554742
1153,1,200163
1153,2,235115
1153,3,379482
1153,4,516176
1153,5,554742
1154,1,379482
1154,2,361864
1154,3,199895
1154,4,389695
1154,5,554742
1158,1,235865
1158,2,379482
1158,3,235115
1158,4,480474
1158,5,554742
1161,1,191050
1161,2,379482
1161,3,525289
1161,4,235115
1161,5,554742
1166,1,379482
1166,2,361864
1166,3,199895
1166,4,389695
1166,5,554742
1170,1,235115
1170,2,379482
1170,3,516176
1170,4,200163
1170,5,554742
1184,1,199895
1184,2,191050
1184,3,533312
1184,4,406679
1184,5,554742
1189,1,199895
1189,2,379482
1189,3,554742
1189,4,551396
1189,5,200163
1190,1,379482
1190,2,199895
1190,3,515694
1190,4,235865
1190,5,554742
1191,1,326644
1191,2,235865
1191,3,533312
1191,4,235115
1191,5,554742
1193,1,379482
1193,2,200163
1193,3,199895
1193,4,551396
1193,5,554742
1194,1,397566
1194,2,554742
1194,3,199895
1194,4,533312
1194,5,200163
1196,1,199895
1196,2,379482
1196,3,554742
1196,4,515694
1196,5,235865
1204,1,199895
1204,2,379482
1204,3,198645
1204,4,552914
1204,5,554742
1207,1,554742
1207,2,199895
1207,3,200163
1207,4,397566
1207,5,533312
1208,1,199895
1208,2,533312
1208,3,397566
1208,4,200163
1208,5,554742
1213,1,361864
1213,2,554742
1213,3,199895
1213,4,235865
1213,5,533312
1223,1,554742
1223,2,379482
1223,3,361864
1223,4,353725
1223,5,235865
1225,1,554742
1225,2,199895
1225,3,361864
1225,4,235865
1225,5,533312
1230,1,554742
1230,2,379482
1230,3,353725
1230,4,361864
1230,5,235865
1232,1,199895
1232,2,379482
1232,3,554742
1232,4,397566
1232,5,353993
1242,1,200163
1242,2,554742
1242,3,199895
1242,4,397566
1242,5,533312
1243,1,199895
1243,2,379482
1243,3,200163
1243,4,551396
1243,5,554742
1245,1,200163
1245,2,533312
1245,3,199895
1245,4,397566
1245,5,554742
1249,1,379482
1249,2,199895
1249,3,554742
1249,4,560509
1249,5,191050
1250,1,379482
1250,2,525289
1250,3,191050
1250,4,235115
1250,5,554742
1273,1,379482
1273,2,200163
1273,3,235115
1273,4,516176
1273,5,554742
1274,1,362346
1274,2,554742
1274,3,379482
1274,4,353993
1274,5,235115
1276,1,235115
1276,2,326644
1276,3,379482
1276,4,389695
1276,5,554742
1277,1,235115
1277,2,533312
1277,3,326644
1277,4,235865
1277,5,554742
1283,1,199895
1283,2,379482
1283,3,554742
1283,4,397566
1283,5,353993
1284,1,533312
1284,2,235115
1284,3,200163
1284,4,362346
1284,5,554742
1288,1,554742
1288,2,379482
1288,3,198645
1288,4,552914
1288,5,199895
1290,1,379482
1290,2,199895
1290,3,551396
1290,4,200163
1290,5,554742
1293,1,379482
1293,2,326644
1293,3,554742
1293,4,389695
1293,5,235115
1300,1,379482
1300,2,362346
1300,3,200163
1300,4,388945
1300,5,554742
1312,1,554742
1312,2,379482
1312,3,199895
1312,4,560509
1312,5,191050
