draw,district,total_pop
1752,3,342941
1767,1,561107
1767,2,400582
1767,3,365993
1769,1,311925
1769,2,551919
1769,3,463838
1772,1,448303
1772,2,568500
1772,3,310879
1773,1,392489
1773,2,486890
1773,3,448303
1781,1,352498
1781,2,526881
1781,3,448303
1783,1,448303
1783,2,443634
1783,3,435745
1784,1,413354
1784,2,466025
1784,3,448303
1793,1,311925
1793,2,488876
1793,3,526881
1794,1,311925
1794,2,441601
1794,3,574156
1795,1,561107
1795,2,353307
1795,3,413268
1798,1,561107
1798,2,400582
1798,3,365993
1813,1,561107
1813,2,413006
1813,3,353569
1815,1,466111
1815,2,413268
1815,3,448303
1820,1,384560
1820,2,494819
1820,3,448303
1833,1,561107
1833,2,353307
1833,3,413268
1838,1,384560
1838,2,494819
1838,3,448303
1843,1,448303
1843,2,466111
1843,3,413268
1850,1,311925
1850,2,488876
1850,3,526881
1851,1,311925
1851,2,488876
1851,3,526881
1857,1,561107
1857,2,353307
1857,3,413268
1861,1,545448
1861,2,333931
1861,3,448303
1864,1,448303
1864,2,466111
1864,3,413268
1869,1,311925
1869,2,441601
1869,3,574156
1873,1,561107
1873,2,353307
1873,3,413268
1875,1,311925
1875,2,441601
1875,3,574156
1888,1,448303
1888,2,525810
1888,3,353569
1889,1,448303
1889,2,525810
1889,3,353569
1891,1,561107
1891,2,353307
1891,3,413268
1893,1,311925
1893,2,441601
1893,3,574156
1896,1,311925
1896,2,441601
1896,3,574156
1900,1,561107
1900,2,330830
1900,3,435745
1903,1,311925
1903,2,543990
1903,3,471767
1911,1,311925
1911,2,520938
1911,3,494819
1913,1,448303
1913,2,392489
1913,3,486890
1926,1,311925
1926,2,488876
1926,3,526881
1931,1,352498
1931,2,526881
1931,3,448303
1936,1,311925
1936,2,441601
1936,3,574156
1937,1,548862
1937,2,330517
1937,3,448303
1942,1,311925
1942,2,441601
1942,3,574156
1943,1,525810
1943,2,353569
1943,3,448303
1945,1,561107
1945,2,353307
1945,3,413268
1958,1,561107
1958,2,435506
1958,3,331069
1961,1,311925
1961,2,441601
1961,3,574156
1968,1,561107
1968,2,455696
1968,3,310879
1970,1,466111
1970,2,413268
1970,3,448303
1982,1,561107
1982,2,353307
1982,3,413268
1983,1,561107
1983,2,443286
1983,3,323289
1986,1,352498
1986,2,526881
1986,3,448303
1988,1,448303
1988,2,352498
1988,3,526881
1994,1,448303
1994,2,466111
1994,3,413268
1996,1,561107
1996,2,430862
1996,3,335713
2006,1,561107
2006,2,353307
2006,3,413268
2013,1,311925
2013,2,488876
2013,3,526881
2015,1,561107
2015,2,400582
2015,3,365993
2022,1,466111
2022,2,413268
2022,3,448303
2025,1,352498
2025,2,526881
2025,3,448303
2034,1,561107
2034,2,400582
2034,3,365993
2037,1,392489
2037,2,486890
2037,3,448303
2043,1,448303
2043,2,384560
2043,3,494819
2047,1,448303
2047,2,525810
2047,3,353569
2048,1,558021
2048,2,321358
2048,3,448303
2050,1,448303
2050,2,443634
2050,3,435745
2052,1,311925
2052,2,441601
2052,3,574156
2053,1,561107
2053,2,353307
2053,3,413268
2056,1,561107
2056,2,353307
2056,3,413268
2060,1,561107
2060,2,443286
2060,3,323289
2063,1,561107
2063,2,436058
2063,3,330517
2074,1,466111
2074,2,413268
2074,3,448303
2088,1,448303
2088,2,443634
2088,3,435745
2098,1,561107
2098,2,353307
2098,3,413268
2099,1,525810
2099,2,353569
2099,3,448303
2108,1,352498
2108,2,526881
2108,3,448303
2109,1,561107
2109,2,353307
2109,3,413268
2119,1,448303
2119,2,466111
2119,3,413268
2122,1,311925
2122,2,488876
2122,3,526881
2133,1,525810
2133,2,353569
2133,3,448303
2136,1,352498
2136,2,526881
2136,3,448303
2138,1,448303
2138,2,352498
2138,3,526881
2139,1,561107
2139,2,413006
2139,3,353569
2142,1,525810
2142,2,353569
2142,3,448303
2144,1,561107
2144,2,353307
2144,3,413268
2145,1,311925
2145,2,523800
2145,3,491957
2151,1,311925
2151,2,441601
2151,3,574156
2159,1,561107
2159,2,353307
2159,3,413268
2165,1,384560
2165,2,494819
2165,3,448303
2169,1,561107
2169,2,400582
2169,3,365993
2170,1,561107
2170,2,314609
2170,3,451966
2181,1,311925
2181,2,488876
2181,3,526881
2183,1,384560
2183,2,494819
2183,3,448303
2184,1,561107
2184,2,353307
2184,3,413268
2186,1,553377
2186,2,326002
2186,3,448303
2196,1,561107
2196,2,455696
2196,3,310879
2199,1,448303
2199,2,513386
2199,3,365993
2217,1,513386
2217,2,365993
2217,3,448303
2220,1,448303
2220,2,513386
2220,3,365993
2221,1,448303
2221,2,545448
2221,3,333931
2226,1,448303
2226,2,352498
2226,3,526881
2230,1,561107
2230,2,353307
2230,3,413268
2247,1,448303
2247,2,513386
2247,3,365993
2249,1,525810
2249,2,353569
2249,3,448303
2251,1,311925
2251,2,488876
2251,3,526881
2252,1,384560
2252,2,494819
2252,3,448303
2253,1,311925
2253,2,488876
2253,3,526881
2255,1,466111
2255,2,413268
2255,3,448303
2263,1,513386
2263,2,365993
2263,3,448303
2266,1,448303
2266,2,443634
2266,3,435745
2268,1,420185
2268,2,459194
2268,3,448303
2270,1,448303
2270,2,545448
2270,3,333931
2284,1,408710
2284,2,470669
2284,3,448303
2289,1,448303
2289,2,352498
2289,3,526881
2307,1,561107
2307,2,353307
2307,3,413268
2319,1,561107
2319,2,353307
2319,3,413268
2320,1,448303
2320,2,466111
2320,3,413268
2325,1,448303
2325,2,466111
2325,3,413268
2326,1,448303
2326,2,525810
2326,3,353569
2336,1,448303
2336,2,525810
2336,3,353569
2350,1,525810
